report_id,timestamp,site,site_type,area,latitude,longitude,shift,worker_id,role,hazard_type,severity,ppe_compliant,near_miss,injury,resolved,time_to_close_hours,risk_score,equipment_id,temperature_c,visibility_m
RPT10427,2025-06-10 20:35:51.452014,Surface Operations,surface,Mill Floor,50.063923,-114.290365,Day,WKR6660,Operator,Environmental,2,True,1,0,True,6.8,39,,17.2,62.3
RPT10428,2025-10-21 21:05:51.452014,North Ridge Mine,underground,Mill Floor,50.115912,-114.036783,Evening,WKR5696,Logistics,Ergonomics,2,True,1,0,True,7.88,64,,33.9,56.2
RPT10429,2025-08-27 16:31:51.452014,North Ridge Mine,underground,Maintenance Bay,50.115457,-114.017709,Night,WKR6943,Operator,Equipment Interference,1,True,0,0,True,3.41,71,EQ611,27.6,3.0
RPT10430,2025-09-21 11:23:51.452014,Mill Complex,processing,Crusher,50.21866,-114.196335,Night,WKR7722,Logistics,Ground Instability,3,True,0,0,True,15.06,40,,20.4,56.1
RPT10431,2025-07-07 07:50:51.452014,Surface Operations,surface,Surface Pit,50.061767,-114.291052,Night,WKR2499,Logistics,Slip/Trip,3,True,0,0,True,39.55,60,,14.6,51.4
RPT10432,2025-07-12 00:50:51.452014,North Ridge Mine,underground,Loading Bay,50.115352,-114.01555,Night,WKR4161,Safety Officer,Electrical,1,True,0,0,True,1.91,58,EQ962,31.2,29.7
RPT10433,2025-11-09 13:04:51.452014,Lakeview Shaft,underground,Conveyor,49.827425,-115.121623,Night,WKR8137,Processing Technician,Chemical,2,True,1,0,True,11.42,42,,28.4,15.5
RPT10434,2025-07-25 20:25:51.452014,North Ridge Mine,underground,Conveyor,50.116806,-114.033375,Night,WKR4075,Safety Officer,Chemical,3,True,0,0,True,31.78,63,,30.8,13.8
RPT10435,2025-10-07 20:30:51.452014,Mill Complex,processing,Maintenance Bay,50.200543,-114.18393,Evening,WKR9765,Operator,Slip/Trip,4,True,0,0,True,71.15,70,,24.1,37.8
RPT10436,2025-10-24 10:09:51.452014,Surface Operations,surface,Crusher,50.052151,-114.289984,Day,WKR4104,Logistics,Other,1,True,1,0,True,5.2,44,,23.0,64.0
RPT10437,2025-06-14 17:35:51.452014,Surface Operations,surface,Loading Bay,50.056864,-114.291976,Day,WKR1006,Geologist,Visibility,3,True,0,0,True,24.44,56,,19.3,56.1
RPT10438,2025-10-15 20:48:51.452014,North Ridge Mine,underground,Crusher,50.118803,-114.015057,Day,WKR1926,Maintenance,Visibility,3,True,0,0,True,6.71,79,,27.2,16.0
RPT10439,2025-10-03 09:50:51.452014,Mill Complex,processing,Shaft 1,50.200129,-114.20987,Night,WKR4570,Maintenance,Slip/Trip,1,True,1,0,True,1.59,26,,19.0,25.8
RPT10440,2025-09-18 14:18:51.452014,Mill Complex,processing,Crusher,50.195698,-114.200438,Day,WKR2113,Safety Officer,Ground Instability,1,True,0,0,True,10.39,12,,24.8,34.4
RPT10441,2025-10-15 20:39:51.452014,North Ridge Mine,underground,Shaft 1,50.104285,-114.012918,Night,WKR5377,Engineer,Slip/Trip,4,True,0,0,True,33.4,93,,33.6,22.3
RPT10442,2025-11-17 07:43:51.452014,Surface Operations,surface,Shaft 1,50.047503,-114.273671,Day,WKR2082,Supervisor,Other,1,True,0,0,True,13.72,30,,21.3,44.3
RPT10443,2025-07-25 00:29:51.452014,Mill Complex,processing,Maintenance Bay,50.193313,-114.195352,Day,WKR2081,Safety Officer,Ground Instability,1,True,1,0,True,3.11,45,,21.7,38.8
RPT10444,2025-06-19 13:20:51.452014,North Ridge Mine,underground,Crusher,50.111361,-114.028081,Day,WKR3407,Engineer,Visibility,1,True,0,0,True,2.99,46,,36.3,4.7
RPT10445,2025-08-17 17:57:51.452014,Mill Complex,processing,Shaft 2,50.200612,-114.189601,Night,WKR3002,Operator,Fire/Explosion,1,True,0,0,False,,39,EQ150,25.3,37.6
RPT10446,2025-07-14 13:07:51.452014,North Ridge Mine,underground,Maintenance Bay,50.114286,-114.016443,Evening,WKR9556,Maintenance,Visibility,3,False,0,0,True,27.73,92,,31.1,0.1
RPT10447,2025-11-06 05:18:51.452014,Mill Complex,processing,Crusher,50.198341,-114.195462,Day,WKR2755,Operator,Slip/Trip,2,True,0,0,False,,41,,19.3,51.2
RPT10448,2025-08-31 06:38:51.452014,Surface Operations,surface,Shaft 2,50.049847,-114.314852,Day,WKR9546,Processing Technician,Slip/Trip,1,True,1,0,True,2.55,63,,24.7,42.6
RPT10449,2025-08-03 13:46:51.452014,North Ridge Mine,underground,Mill Floor,50.111896,-114.013028,Day,WKR8659,Geologist,Fire/Explosion,3,True,0,0,True,18.83,55,EQ340,28.0,27.5
RPT10450,2025-06-05 05:23:51.452014,North Ridge Mine,underground,Surface Pit,50.10559,-114.028406,Day,WKR9702,Supervisor,Environmental,5,True,0,0,False,,100,,29.8,19.1
RPT10451,2025-06-08 20:06:51.452014,Surface Operations,surface,Conveyor,50.06599,-114.291664,Day,WKR9352,Operator,Visibility,2,True,0,0,True,2.58,64,,23.3,75.5
RPT10452,2025-09-09 08:46:51.452014,North Ridge Mine,underground,Shaft 1,50.111232,-114.017925,Day,WKR9972,Engineer,Electrical,1,True,0,0,True,5.52,32,EQ995,37.4,25.7
RPT10453,2025-10-07 11:02:51.452014,Surface Operations,surface,Conveyor,50.055324,-114.290628,Day,WKR6391,Operator,Electrical,1,True,0,0,True,1.95,43,EQ669,22.9,56.3
RPT10454,2025-06-27 22:04:51.452014,North Ridge Mine,underground,Shaft 1,50.099421,-114.031498,Day,WKR9596,Operator,Slip/Trip,1,False,0,0,True,5.45,53,,31.2,10.7
RPT10455,2025-07-01 00:27:51.452014,Mill Complex,processing,Conveyor,50.199592,-114.206892,Day,WKR6678,Operator,Visibility,3,False,0,0,True,9.3,80,,18.8,84.0
RPT10456,2025-09-20 16:23:51.452014,Mill Complex,processing,Loading Bay,50.21327,-114.212666,Night,WKR4604,Operator,Other,2,False,0,0,True,11.63,80,,20.6,40.4
RPT10457,2025-11-06 17:26:51.452014,Mill Complex,processing,Shaft 2,50.207329,-114.206127,Day,WKR2048,Logistics,Ergonomics,1,True,0,0,True,4.0,30,,17.8,68.7
RPT10458,2025-09-17 15:39:51.452014,Surface Operations,surface,Shaft 1,50.029337,-114.293797,Evening,WKR3420,Engineer,Slip/Trip,2,True,1,0,False,,35,,20.1,49.6
RPT10459,2025-10-22 11:24:51.452014,Mill Complex,processing,Surface Pit,50.204735,-114.176505,Day,WKR3634,Processing Technician,Environmental,1,False,1,0,True,13.49,55,,23.3,55.4
RPT10460,2025-08-28 12:58:51.452014,North Ridge Mine,underground,Shaft 1,50.115607,-114.022258,Night,WKR3356,Processing Technician,Other,1,True,0,0,False,,60,,27.6,15.3
RPT10461,2025-09-21 20:55:51.452014,Lakeview Shaft,underground,Shaft 1,49.825353,-115.140679,Evening,WKR9452,Operator,Electrical,1,True,0,0,True,3.17,52,EQ424,30.8,-11.5
RPT10462,2025-06-10 16:47:51.452014,Lakeview Shaft,underground,Shaft 2,49.846495,-115.131478,Night,WKR8901,Safety Officer,Slip/Trip,1,False,0,0,True,2.74,93,,25.3,2.3
RPT10463,2025-11-10 12:23:51.452014,North Ridge Mine,underground,Crusher,50.135784,-114.040258,Day,WKR9615,Maintenance,Other,1,False,1,0,True,3.31,48,,34.2,17.3
RPT10464,2025-09-20 23:34:51.452014,Lakeview Shaft,underground,Shaft 1,49.843927,-115.125134,Day,WKR2948,Supervisor,Slip/Trip,3,True,0,0,False,,68,,23.2,3.5
RPT10465,2025-06-27 01:02:51.452014,Mill Complex,processing,Shaft 2,50.193668,-114.198517,Night,WKR2655,Engineer,Environmental,1,True,1,0,True,7.85,68,,25.3,63.6
RPT10466,2025-09-30 04:49:51.452014,North Ridge Mine,underground,Loading Bay,50.105504,-114.034157,Day,WKR8436,Operator,Environmental,1,True,1,0,True,3.48,28,,25.1,11.0
RPT10467,2025-10-05 23:04:51.452014,Mill Complex,processing,Mill Floor,50.203462,-114.191928,Day,WKR4693,Processing Technician,Environmental,2,True,0,0,True,18.34,66,,18.6,60.5
RPT10468,2025-07-17 02:04:51.452014,Mill Complex,processing,Shaft 1,50.201465,-114.189003,Night,WKR4201,Logistics,Slip/Trip,1,True,0,0,True,1.97,51,,26.8,43.5
RPT10469,2025-09-08 12:18:51.452014,Lakeview Shaft,underground,Crusher,49.867593,-115.120382,Day,WKR8043,Maintenance,Environmental,2,True,1,0,True,11.43,52,,34.2,-4.4
RPT10470,2025-10-06 14:52:51.452014,Surface Operations,surface,Shaft 2,50.055774,-114.294703,Night,WKR1961,Operator,Environmental,2,True,1,0,False,,70,,15.0,51.4
RPT10471,2025-10-28 14:01:51.452014,North Ridge Mine,underground,Conveyor,50.115069,-114.02533,Day,WKR9092,Maintenance,Ground Instability,2,True,0,0,True,6.99,54,,26.9,17.2
RPT10472,2025-07-07 02:06:51.452014,Mill Complex,processing,Shaft 1,50.208721,-114.212098,Day,WKR7338,Logistics,Other,3,False,0,0,True,78.13,69,,20.2,34.7
RPT10473,2025-09-02 21:26:51.452014,Surface Operations,surface,Conveyor,50.035013,-114.288981,Day,WKR3997,Operator,Ergonomics,2,True,0,0,True,7.27,61,,24.4,56.5
RPT10474,2025-09-04 04:09:51.452014,Lakeview Shaft,underground,Surface Pit,49.850838,-115.100147,Day,WKR7077,Maintenance,Environmental,3,True,0,0,True,12.39,51,,36.0,1.9
RPT10475,2025-10-29 02:57:51.452014,Mill Complex,processing,Shaft 2,50.189999,-114.196004,Day,WKR5841,Operator,Ground Instability,3,True,0,0,False,,77,,18.5,23.4
RPT10476,2025-10-29 02:31:51.452014,North Ridge Mine,underground,Shaft 1,50.107658,-114.021858,Day,WKR4810,Safety Officer,Slip/Trip,1,True,1,0,True,2.51,43,,30.6,-7.2
RPT10477,2025-07-04 07:00:51.452014,Surface Operations,surface,Shaft 2,50.042725,-114.305585,Day,WKR7861,Supervisor,Environmental,4,True,0,0,True,42.93,94,,18.3,47.8
RPT10478,2025-08-30 23:23:51.452014,Surface Operations,surface,Mill Floor,50.054872,-114.303913,Night,WKR3138,Operator,Equipment Interference,5,True,0,0,True,60.66,88,EQ488,21.7,67.6
RPT10479,2025-09-28 02:01:51.452014,Mill Complex,processing,Maintenance Bay,50.206467,-114.203731,Night,WKR6332,Operator,Slip/Trip,1,False,1,0,False,,62,,17.6,70.7
RPT10480,2025-10-26 03:52:51.452014,North Ridge Mine,underground,Shaft 2,50.111489,-114.029599,Day,WKR8537,Maintenance,Ergonomics,1,False,1,0,True,3.05,65,,22.9,-1.2
RPT10481,2025-09-26 04:54:51.452014,Lakeview Shaft,underground,Maintenance Bay,49.836985,-115.130486,Evening,WKR3515,Geologist,Chemical,2,True,0,0,True,11.65,48,,29.6,16.2
RPT10482,2025-08-24 03:20:51.452014,Lakeview Shaft,underground,Shaft 2,49.840574,-115.12898,Day,WKR1311,Operator,Slip/Trip,3,True,0,0,True,19.59,72,,28.7,20.3
RPT10483,2025-06-30 05:24:51.452014,Lakeview Shaft,underground,Maintenance Bay,49.836613,-115.130218,Night,WKR4886,Operator,Environmental,1,True,1,0,True,10.06,59,,30.2,13.2
RPT10484,2025-06-08 20:23:51.452014,Lakeview Shaft,underground,Crusher,49.866818,-115.127232,Evening,WKR9074,Logistics,Other,5,True,0,0,True,137.76,100,,25.7,8.3
RPT10485,2025-07-17 02:21:51.452014,Mill Complex,processing,Loading Bay,50.201887,-114.217812,Night,WKR2801,Operator,Slip/Trip,2,True,0,0,True,5.67,49,,17.4,44.5
RPT10486,2025-06-12 13:53:51.452014,Mill Complex,processing,Conveyor,50.194681,-114.198459,Evening,WKR6151,Maintenance,Environmental,1,True,0,0,True,1.77,40,,24.5,71.1
RPT10487,2025-11-11 21:25:51.452014,Surface Operations,surface,Loading Bay,50.049697,-114.290096,Day,WKR2018,Processing Technician,Ergonomics,1,True,1,0,True,2.91,43,,13.6,62.9
RPT10488,2025-06-30 22:55:51.452014,Surface Operations,surface,Surface Pit,50.046374,-114.297681,Day,WKR4211,Geologist,Ground Instability,2,False,1,0,True,4.79,73,,24.8,56.1
RPT10489,2025-06-22 20:20:51.452014,North Ridge Mine,underground,Conveyor,50.118146,-114.030574,Day,WKR9465,Supervisor,Environmental,3,True,0,0,False,,72,,33.0,31.2
RPT10490,2025-11-09 04:26:51.452014,Lakeview Shaft,underground,Maintenance Bay,49.851109,-115.110432,Day,WKR5049,Engineer,Slip/Trip,2,True,0,0,True,5.13,47,,33.3,25.8
RPT10491,2025-10-12 07:40:51.452014,Lakeview Shaft,underground,Shaft 1,49.830308,-115.134664,Day,WKR2454,Operator,Other,2,False,0,0,True,7.96,38,,25.5,13.4
RPT10492,2025-09-06 14:49:51.452014,Surface Operations,surface,Maintenance Bay,50.037058,-114.290796,Day,WKR5900,Supervisor,Environmental,2,True,1,0,True,19.25,52,,17.9,27.0
RPT10493,2025-11-04 14:08:51.452014,Lakeview Shaft,underground,Surface Pit,49.846514,-115.119146,Night,WKR5792,Operator,Equipment Interference,1,True,1,0,False,,62,EQ496,32.6,10.9
RPT10494,2025-08-05 06:22:51.452014,Lakeview Shaft,underground,Mill Floor,49.83214,-115.100093,Evening,WKR8569,Processing Technician,Ground Instability,1,True,1,0,True,6.54,58,,30.3,13.1
RPT10495,2025-09-11 16:13:51.452014,Surface Operations,surface,Shaft 2,50.031764,-114.288355,Day,WKR8807,Operator,Ground Instability,3,True,0,0,False,,48,,19.4,58.0
RPT10496,2025-08-14 18:24:51.452014,Mill Complex,processing,Maintenance Bay,50.212898,-114.213506,Day,WKR5801,Operator,Chemical,2,False,1,0,True,4.69,64,,20.4,16.2
RPT10497,2025-11-03 15:36:51.452014,Surface Operations,surface,Maintenance Bay,50.056792,-114.295216,Night,WKR5328,Maintenance,Other,2,True,1,0,True,13.79,72,,17.4,69.1
RPT10498,2025-08-29 21:00:51.452014,Surface Operations,surface,Surface Pit,50.061464,-114.291016,Night,WKR4274,Maintenance,Chemical,1,True,1,0,True,6.78,51,,12.7,52.7
RPT10499,2025-09-16 06:14:51.452014,North Ridge Mine,underground,Loading Bay,50.110781,-114.026019,Day,WKR9422,Logistics,Visibility,1,True,1,0,False,,36,,27.6,15.0
RPT10500,2025-11-16 09:47:51.452014,North Ridge Mine,underground,Conveyor,50.115433,-114.011071,Evening,WKR4277,Logistics,Visibility,1,True,0,0,True,2.72,67,,30.4,8.1
RPT10501,2025-05-31 01:33:51.452014,Mill Complex,processing,Shaft 2,50.19372,-114.203457,Night,WKR6984,Maintenance,Slip/Trip,2,True,1,0,True,6.07,86,,23.8,45.5
RPT10502,2025-10-23 02:39:51.452014,Surface Operations,surface,Surface Pit,50.041792,-114.301721,Night,WKR6878,Supervisor,Electrical,1,True,0,0,False,,47,EQ143,16.9,73.9
RPT10503,2025-11-01 00:18:51.452014,Surface Operations,surface,Loading Bay,50.049904,-114.282216,Night,WKR2635,Safety Officer,Equipment Interference,3,True,0,0,True,13.31,63,EQ728,23.8,55.6
RPT10504,2025-06-05 16:16:51.452014,North Ridge Mine,underground,Shaft 2,50.120227,-114.020508,Day,WKR6222,Engineer,Environmental,1,True,1,0,False,,33,,34.6,-12.1
RPT10505,2025-06-29 13:20:51.452014,Surface Operations,surface,Crusher,50.04836,-114.299393,Day,WKR6357,Engineer,Other,4,True,0,1,False,,86,,20.5,55.6
RPT10506,2025-09-24 19:16:51.452014,Lakeview Shaft,underground,Shaft 2,49.849557,-115.116269,Night,WKR8658,Maintenance,Electrical,1,True,1,0,False,,64,EQ560,34.3,-0.8
RPT10507,2025-09-08 01:07:51.452014,Surface Operations,surface,Conveyor,50.055688,-114.307068,Day,WKR4532,Operator,Slip/Trip,2,True,0,0,True,3.48,61,,16.9,58.8
RPT10508,2025-11-21 22:37:51.452014,Lakeview Shaft,underground,Maintenance Bay,49.842139,-115.140616,Night,WKR2665,Engineer,Ground Instability,2,True,0,0,False,,83,,26.8,11.9
RPT10509,2025-08-28 15:53:51.452014,Mill Complex,processing,Loading Bay,50.206488,-114.192734,Day,WKR9695,Logistics,Electrical,2,True,0,0,True,11.2,58,EQ117,23.3,62.5
RPT10510,2025-08-03 12:59:51.452014,Mill Complex,processing,Mill Floor,50.197651,-114.203487,Night,WKR5435,Operator,Other,2,True,0,0,True,3.9,79,,21.3,53.2
RPT10511,2025-07-21 04:12:51.452014,North Ridge Mine,underground,Shaft 2,50.117245,-114.03025,Evening,WKR3112,Geologist,Slip/Trip,4,False,0,0,True,46.03,100,,29.9,21.4
RPT10512,2025-08-18 16:59:51.452014,Mill Complex,processing,Crusher,50.20381,-114.201153,Evening,WKR1338,Safety Officer,Visibility,2,True,1,0,False,,58,,19.0,30.6
RPT10513,2025-09-15 14:50:51.452014,North Ridge Mine,underground,Shaft 1,50.111419,-114.015026,Evening,WKR3881,Supervisor,Visibility,1,True,0,0,True,3.0,51,,33.7,-8.0
RPT10514,2025-10-12 03:49:51.452014,Surface Operations,surface,Shaft 1,50.055039,-114.293065,Evening,WKR8710,Engineer,Slip/Trip,2,True,0,0,False,,71,,17.7,1.0
RPT10515,2025-10-26 22:48:51.452014,Lakeview Shaft,underground,Shaft 1,49.853054,-115.129448,Night,WKR7853,Engineer,Environmental,2,True,0,0,True,17.07,43,,34.6,17.8
RPT10516,2025-11-17 03:07:51.452014,Lakeview Shaft,underground,Loading Bay,49.842923,-115.11029,Day,WKR3985,Operator,Slip/Trip,1,True,1,0,True,3.64,28,,33.7,12.6
RPT10517,2025-10-26 22:43:51.452014,Mill Complex,processing,Crusher,50.198098,-114.225182,Night,WKR2453,Maintenance,Slip/Trip,3,True,0,0,False,,65,,30.3,52.6
RPT10518,2025-08-16 17:36:51.452014,Mill Complex,processing,Shaft 2,50.191276,-114.214927,Day,WKR1394,Supervisor,Environmental,3,True,0,0,False,,64,,28.8,59.7
RPT10519,2025-06-28 19:40:51.452014,Surface Operations,surface,Mill Floor,50.055083,-114.295381,Day,WKR3961,Geologist,Equipment Interference,3,True,0,0,True,19.36,47,EQ276,20.2,62.3
RPT10520,2025-07-11 08:44:51.452014,North Ridge Mine,underground,Crusher,50.108754,-114.03169,Day,WKR6888,Engineer,Visibility,2,True,1,0,True,7.11,49,,25.4,17.5
RPT10521,2025-11-20 10:51:51.452014,Mill Complex,processing,Shaft 2,50.204669,-114.204487,Evening,WKR3165,Supervisor,Ergonomics,3,True,0,0,True,18.7,55,,23.0,57.9
RPT10522,2025-06-29 17:28:51.452014,North Ridge Mine,underground,Maintenance Bay,50.11645,-114.011409,Night,WKR6430,Geologist,Ergonomics,5,False,0,1,True,199.92,100,,28.8,7.5
RPT10523,2025-07-18 16:11:51.452014,Lakeview Shaft,underground,Conveyor,49.847755,-115.134356,Day,WKR2411,Operator,Ground Instability,2,True,0,0,False,,50,,29.2,31.2
RPT10524,2025-09-25 13:40:51.452014,Mill Complex,processing,Crusher,50.205948,-114.174153,Day,WKR2605,Maintenance,Visibility,2,True,0,0,False,,36,,17.7,59.7
RPT10525,2025-07-22 17:18:51.452014,North Ridge Mine,underground,Conveyor,50.110684,-114.014025,Day,WKR6318,Maintenance,Ground Instability,2,True,1,0,True,6.7,66,,36.3,-6.5
RPT10526,2025-06-11 19:59:51.452014,North Ridge Mine,underground,Conveyor,50.11616,-114.019798,Evening,WKR4578,Operator,Environmental,1,True,0,0,True,0.58,23,,30.1,-4.3
RPT10527,2025-07-12 15:37:51.452014,Surface Operations,surface,Maintenance Bay,50.047601,-114.290298,Day,WKR1024,Logistics,Electrical,3,True,0,0,False,,81,EQ677,29.8,47.2
RPT10528,2025-09-22 12:58:51.452014,North Ridge Mine,underground,Conveyor,50.12723,-114.016385,Day,WKR6962,Operator,Equipment Interference,2,True,0,0,True,18.99,54,EQ532,25.2,-1.3
RPT10529,2025-11-06 18:44:51.452014,Mill Complex,processing,Loading Bay,50.221682,-114.216176,Day,WKR4694,Operator,Ground Instability,1,True,1,0,True,4.45,30,,23.1,41.9
RPT10530,2025-05-27 21:46:51.452014,Lakeview Shaft,underground,Loading Bay,49.859811,-115.126548,Evening,WKR1550,Maintenance,Ground Instability,1,True,0,0,False,,44,,30.5,27.4
RPT10531,2025-07-04 07:18:51.452014,Mill Complex,processing,Loading Bay,50.193053,-114.20513,Day,WKR4645,Processing Technician,Equipment Interference,2,True,1,0,True,5.16,43,EQ253,13.8,42.9
RPT10532,2025-06-05 20:49:51.452014,Lakeview Shaft,underground,Maintenance Bay,49.826323,-115.110032,Night,WKR2502,Supervisor,Slip/Trip,1,True,0,0,True,4.98,44,,33.4,26.3
RPT10533,2025-10-14 21:53:51.452014,North Ridge Mine,underground,Mill Floor,50.142968,-114.011443,Day,WKR6965,Supervisor,Slip/Trip,4,True,0,0,True,47.42,67,,24.5,-6.6
RPT10534,2025-06-27 19:24:51.452014,Surface Operations,surface,Loading Bay,50.053057,-114.293293,Evening,WKR8536,Operator,Other,2,True,0,0,False,,55,,22.8,60.1
RPT10535,2025-05-28 07:03:51.452014,Surface Operations,surface,Shaft 1,50.061773,-114.301127,Evening,WKR1487,Operator,Environmental,1,False,1,0,True,1.63,55,,26.2,53.0
RPT10536,2025-07-25 19:56:51.452014,Surface Operations,surface,Maintenance Bay,50.058433,-114.301048,Day,WKR9970,Operator,Electrical,3,True,0,0,True,74.47,70,EQ531,16.2,62.7
RPT10537,2025-06-16 14:12:51.452014,Mill Complex,processing,Conveyor,50.186464,-114.194349,Night,WKR8466,Operator,Slip/Trip,2,True,0,0,True,5.13,83,,19.5,35.5
RPT10538,2025-07-31 03:10:51.452014,North Ridge Mine,underground,Maintenance Bay,50.111573,-114.032719,Day,WKR9495,Operator,Slip/Trip,1,True,0,0,False,,53,,21.9,18.1
RPT10539,2025-09-10 15:46:51.452014,Surface Operations,surface,Maintenance Bay,50.037439,-114.312231,Evening,WKR8627,Supervisor,Equipment Interference,5,True,0,0,False,,87,EQ752,30.6,46.2
RPT10540,2025-09-12 17:35:51.452014,Surface Operations,surface,Conveyor,50.029513,-114.323741,Day,WKR7773,Safety Officer,Ergonomics,2,True,0,0,True,5.82,55,,16.2,27.0
RPT10541,2025-09-15 09:27:51.452014,Lakeview Shaft,underground,Crusher,49.821493,-115.120472,Day,WKR8646,Logistics,Visibility,1,True,1,0,True,3.98,24,,27.6,32.4
RPT10542,2025-11-04 07:34:51.452014,Mill Complex,processing,Shaft 1,50.216717,-114.205455,Night,WKR2011,Supervisor,Chemical,3,True,0,0,True,34.08,68,,19.1,74.6
RPT10543,2025-06-19 05:18:51.452014,North Ridge Mine,underground,Shaft 1,50.116371,-114.016299,Evening,WKR1597,Operator,Ergonomics,3,True,0,0,True,10.07,72,,29.7,7.3
RPT10544,2025-11-11 15:42:51.452014,Surface Operations,surface,Maintenance Bay,50.050056,-114.297906,Night,WKR9416,Logistics,Chemical,1,True,0,0,False,,65,,12.1,52.3
RPT10545,2025-08-12 12:44:51.452014,Mill Complex,processing,Crusher,50.197615,-114.201332,Day,WKR6071,Engineer,Fire/Explosion,1,True,0,0,True,7.28,43,EQ228,23.2,51.0
RPT10546,2025-06-21 04:48:51.452014,Mill Complex,processing,Crusher,50.201937,-114.212911,Day,WKR2330,Logistics,Slip/Trip,1,True,0,0,True,2.37,61,,20.3,29.2
RPT10547,2025-07-02 16:19:51.452014,Lakeview Shaft,underground,Surface Pit,49.841481,-115.106686,Day,WKR8131,Operator,Visibility,1,True,1,0,True,5.53,59,,29.4,-6.1
RPT10548,2025-08-24 04:22:51.452014,North Ridge Mine,underground,Shaft 2,50.122691,-114.013307,Evening,WKR2215,Logistics,Ergonomics,2,True,0,0,True,4.01,43,,30.4,4.9
RPT10549,2025-09-05 07:06:51.452014,North Ridge Mine,underground,Loading Bay,50.116864,-114.010462,Night,WKR1777,Safety Officer,Other,1,True,1,0,False,,53,,32.4,4.0
RPT10550,2025-09-28 17:59:51.452014,Mill Complex,processing,Crusher,50.204551,-114.197951,Day,WKR6897,Geologist,Ground Instability,1,True,1,0,False,,31,,26.9,63.1
RPT10551,2025-08-29 10:06:51.452014,Surface Operations,surface,Crusher,50.059893,-114.305762,Day,WKR9017,Maintenance,Environmental,1,True,0,0,False,,50,,23.1,72.9
RPT10552,2025-10-10 05:29:51.452014,Surface Operations,surface,Surface Pit,50.053451,-114.305492,Day,WKR1848,Engineer,Ground Instability,2,True,1,0,True,6.92,79,,17.8,49.8
RPT10553,2025-10-09 21:21:51.452014,North Ridge Mine,underground,Mill Floor,50.114246,-114.005202,Night,WKR3408,Supervisor,Slip/Trip,1,True,0,0,True,1.57,58,,28.4,4.0
RPT10554,2025-07-31 22:37:51.452014,Surface Operations,surface,Maintenance Bay,50.048494,-114.290142,Night,WKR8530,Maintenance,Slip/Trip,2,True,0,0,False,,59,,22.5,45.5
RPT10555,2025-09-07 11:37:51.452014,Surface Operations,surface,Shaft 1,50.056736,-114.294928,Night,WKR9621,Processing Technician,Ergonomics,3,True,0,0,True,12.07,69,,26.3,49.2
RPT10556,2025-09-17 13:58:51.452014,North Ridge Mine,underground,Crusher,50.129096,-114.016993,Day,WKR4349,Operator,Other,3,True,0,0,True,20.3,69,,24.3,19.5
RPT10557,2025-08-31 04:04:51.452014,North Ridge Mine,underground,Crusher,50.139076,-114.026334,Evening,WKR5973,Supervisor,Ground Instability,1,True,0,0,True,8.33,23,,25.9,-23.1
RPT10558,2025-08-31 10:52:51.452014,Lakeview Shaft,underground,Crusher,49.849227,-115.118027,Day,WKR4252,Maintenance,Visibility,1,True,1,0,True,2.32,54,,32.8,0.5
RPT10559,2025-06-25 07:42:51.452014,Lakeview Shaft,underground,Conveyor,49.846218,-115.115217,Night,WKR4656,Engineer,Environmental,1,False,1,0,True,3.48,73,,32.7,4.5
RPT10560,2025-07-16 09:28:51.452014,Surface Operations,surface,Shaft 2,50.040016,-114.29649,Day,WKR7395,Processing Technician,Equipment Interference,3,False,0,0,True,21.04,63,EQ380,20.3,53.0
RPT10561,2025-07-07 15:15:51.452014,Lakeview Shaft,underground,Crusher,49.838509,-115.108431,Day,WKR6599,Operator,Other,5,True,0,0,True,76.28,83,,28.0,12.7
RPT10562,2025-08-27 03:46:51.452014,Lakeview Shaft,underground,Mill Floor,49.849381,-115.117072,Night,WKR4170,Geologist,Environmental,1,True,0,0,True,3.3,59,,30.1,10.6
RPT10563,2025-10-30 07:45:51.452014,Surface Operations,surface,Crusher,50.04785,-114.290615,Evening,WKR3091,Operator,Equipment Interference,1,True,0,0,True,2.61,59,EQ856,26.6,70.8
RPT10564,2025-06-20 16:07:51.452014,Surface Operations,surface,Mill Floor,50.03547,-114.297104,Day,WKR3037,Maintenance,Slip/Trip,1,True,1,0,True,1.43,57,,28.1,57.7
RPT10565,2025-07-17 16:01:51.452014,Mill Complex,processing,Surface Pit,50.228065,-114.202482,Night,WKR2538,Maintenance,Equipment Interference,2,True,0,0,True,5.69,54,EQ298,17.9,65.5
RPT10566,2025-09-20 21:21:51.452014,North Ridge Mine,underground,Loading Bay,50.120236,-114.022956,Evening,WKR4887,Maintenance,Fire/Explosion,2,True,0,0,True,9.29,61,EQ844,25.5,21.6
RPT10567,2025-06-02 14:12:51.452014,Mill Complex,processing,Surface Pit,50.187685,-114.21494,Night,WKR8898,Logistics,Environmental,1,True,0,0,False,,55,,27.6,67.5
RPT10568,2025-06-18 02:13:51.452014,North Ridge Mine,underground,Crusher,50.132272,-114.033697,Night,WKR1917,Supervisor,Equipment Interference,3,False,0,0,True,11.74,77,EQ391,35.5,6.4
RPT10569,2025-05-28 11:04:51.452014,Mill Complex,processing,Shaft 2,50.207388,-114.196869,Night,WKR3570,Geologist,Visibility,5,True,0,0,True,314.68,87,,24.6,42.8
